Word,Tag
જેના,B-PROD
અમે,B-PER
શફદરજંગ,B-ORG
હોસ્પિટલ,I-ORG
બે,B-PER
મહાનાયક,I-PER
આતંકીઓ,B-PER
હુમલા,B-EVT
આગના,B-LOC
ઘટના,B-EVT
આરોપી,B-PER
લોકલ,B-ORG
કોર્ટ,I-ORG
એચઆઇવી,B-ORG
ત્રાસવાદીઓ,B-ORG
Name,B-PER
KDE,B-ORG
લોકો,B-PER
પથ્થરબાજી,B-LOC
Limited,B-ORG
ફોન,B-PROD
મોબાઈલ,B-PROD
પરંતુ,B-PER
બ્રહ્મપુત્ર,B-LOC
એસએ,B-PER
બોબડે,I-PER
પ્રશાંત,B-PER
ભૂષણ,I-PER
સુપ્રીમ,B-ORG
કોર્ટ,I-ORG
તેના,B-PER
પિતા,I-PER
મૃત્યુ,B-EVT
વિદેશ,B-PER
પ્રધાનો,I-PER
ભારત,B-ORG
પાકિસ્તાન,B-ORG
ન્યુ યોર્ક,B-LOC
નિર્ધારિત બેઠક,B-EVT
તમારું,B-PER
માતા,B-PER
ગંગા,I-PER
કાશી,B-ORG
કાશી,B-LOC
ડૉક્ટર,B-PER
સાથીઓ,B-PER
ભાઈઓ,B-PER
બહેનો,B-PER
જમ્મુ,B-LOC
કાશ્મીર,B-LOC
नरेन्द्र,B-PER
मоди,I-PER
मुम्बई,B-LOC
अमदावाद,B-LOC
शरुआत,B-EVT
बुलेट ट्रेन,B-PROD
બાબેલોન,B-LOC
રિયા,B-PER
ચક્રવર્તી,I-PER
સતીશ,B-PER
માનેશિંદે,I-PER
સેશન્સ,B-ORG
કોર્ટ,I-ORG
સેશન્સ કોર્ટમાં,B-LOC
પૂજા,B-PER
હેગડે,I-PER
રણવીર,B-PER
સિંહ,I-PER
કરીશ,B-PER
આગામી દિવસ,B-EVT
સોનાક્ષી,B-PER
સિન્હા,I-PER
સલમાન,B-PER
ખાન,I-PER
બોલ્યુડ,B-ORG
દબંગ ફિલ્મ,B-EVT
કારકિર્દી,B-EVT
કાર્યક્રમ,B-EVT
ગ્રીન ફીલ્ડ,B-LOC
રિચા,B-PER
ભારતની,B-ORG
સંસદ,I-ORG
દેશ,B-LOC
રાજ્ય,B-LOC
રમખાણો,B-EVT
info,B-PER
ડુંગળી,B-PROD
ઈજાગ્રસ્ત,B-PER
ભાવનગર,B-ORG
હોસ્પિટલ,I-ORG
ભાવનગર,B-LOC
મિસ્ટ્રેસ,B-PER
પત્તા,B-PROD
મરી,B-PROD
લવિંગ,B-PROD
ઢોંગીઓ,B-LOC
સભાસ્થાન,B-LOC
રસ્તાઓ,B-LOC
વિકાસદર,B-ORG
યહોવાહ,B-PER
યહોવાહના,B-ORG
મિત્ર,I-ORG
ભારત,B-LOC
ઓલઆઉટ,B-EVT
વર્ષના અંતે,B-EVT
મોદી,B-PER
નરેન્દ્ર,B-PER
મોદી,I-PER
પ્રધાનમંત્રીનું,B-ORG
કાર્યાલય,I-ORG
નીતિ,B-ORG
આયોગ,I-ORG
રાષ્ટ્રપતિ,B-ORG
ભવન,I-ORG
નવી દિલ્હી,B-LOC
નીતિ આયોગની ગવર્નિંગ કાઉન્સિલની ચોથી બેઠક,B-EVT
એરિયા,B-LOC
નરેન્દ્ર,B-PER
મોદી,I-PER
અશરફ,B-PER
ગની,I-PER
આમિર,B-PER
અમાનુલ્લાહ,I-PER
ખાન,I-PER
ભારત,B-ORG
અફઘાનિસ્તાન,B-LOC
હેરાત,B-LOC
મૈત્રી બંધના,B-EVT
ઉત્તર-પૂર્વ,B-LOC
ઈશાન,B-LOC
ઘર,B-LOC
અદાણી,B-ORG
એન્ટરપ્રાઇઝીસ,I-ORG
લિમિટેડ,I-ORG
ત્રણ એરપોર્ટ,B-LOC
મોદી,B-PER
ગાઝિયાબાદ,B-ORG
જિલ્લા,I-ORG
ગાઝિયાબાદ,B-LOC
મોદીનગર,B-LOC
મીણબત્તી,B-LOC
ભીષણ આગ,B-EVT
મીણબત્તી,B-PROD
વિકી,B-PER
કૌશલ,I-PER
અનિલ,B-PER
કપૂર,I-PER
કરીના,B-PER
કપૂર,I-PER
ખાન,I-PER
આલિયા,B-PER
ભટ્ટ,I-PER
ભૂમિ,B-PER
પેડણેકર,I-PER
પાકિસ્તાન,B-LOC
જેના,B-PER
એક,B-PER
માણસ,I-PER
ક્રીક,B-PROD
ઘોડો,B-PROD
યુરોપ,B-ORG
પતિ,B-PER
પત્ની,B-PER
પીયૂષ,B-PER
ગોયલ,I-PER
હું,B-PER
ડૉકટર્સ,B-PER
ઘટનામાં,B-PER
પ્રયાસ,B-EVT
પહારો,B-PER
કોંગ્રેસ,B-ORG
યહોવાહ,B-PER
તે,B-PER
આગામી દિવસોમાં,B-EVT
શોના,B-PER
જિલ્લા,B-PER
શિક્ષણ,I-PER
અધિકારી,I-PER
જિલ્લા,B-LOC
બ્લડ પ્રેશર,B-PROD
હજું,B-PER
જમીન,B-LOC
ભારત,B-LOC
ધર્મોલ્લાસભેર,B-ORG
મોરબી,B-LOC
મહોત્સવ,B-EVT
રાજનાથ,B-PER
સિંહ,I-PER
અરુણાચલ,B-LOC
ચીન,B-LOC
મુલાકાત,B-EVT
ઉંચા મતદાન,B-EVT
ભાજપા,B-ORG
એનડીએ,B-ORG
રાજ્યો,B-LOC
ઘટના,B-EVT
ગઠબંધન,B-ORG
પરિવાર,B-PER
ઘટના,B-EVT
સગર્ભા,B-PER
કોંગ્રેસના,B-PER
નેતાઓ,I-PER
કાર્યકરો,B-PER
કોંગ્રેસ,B-ORG
સેવાદળ,B-ORG
રાષ્ટ્રીય પર્વ,B-EVT
હવામાન,B-PER
વિભાગ,I-PER
હવામાન,B-ORG
વિભાગ,I-ORG
દિવસભર,B-EVT
જિજ્ઞેશ,B-PER
મેવાણી,I-PER
હાર્દિક,B-PER
પટેલ,I-PER
સતીશચંદ્ર,B-PER
મિશ્રા,I-PER
પાટીદાર,B-ORG
અનામત,I-ORG
આંદોલન,I-ORG
ગુજરાત,B-LOC
કોલકાતા,B-LOC
મહારેલી,B-EVT
રમેશ,B-PER
કૌટુંબિક,B-PER
તેમને,B-PER
મા,B-PER
બાળક,B-PER
કોરોનાની મહામારી,B-EVT
પ્રથમ,B-PER
ભારત,B-LOC
મેચ,B-EVT
લોકેશન,B-LOC
સાથે,B-PER
મીઠું,B-PROD
તેલ,B-PROD
પપ્પા,B-PER
તે,B-PER
હોસ્પિટલ,B-ORG
સોમનાથ,B-PER
ચેટર્જી,I-PER
લોકસભા,B-ORG
તમે,B-PER
અધિકારીઓ,B-PER
જવાબદાર,B-ORG
અન્નદાતા,B-PER
ચીસ,B-PROD
આશીર્વાદ,B-PER
સંમેલન,B-LOC
ગૌતમ,B-PER
ગંભીર,B-PER
ગૌતમ,B-ORG
ગંભીર,I-ORG
ફાઉન્ડેશન,I-ORG
રામ,B-PER
સફાળા,B-LOC
તેની,B-PER
હત્યા,B-EVT
અદાલતી,B-ORG
લડાઈ,B-EVT
दयानी,B-PER
સંસદ,B-ORG
સૈફ,B-PER
ભારત,B-LOC
ફુટબોલ ચેમ્પિયનશીપ,B-EVT
અમદાવાદ,B-LOC
ટીસીએસ,B-PER
ભાજપ,B-ORG
પોલીસ,B-PER
પોલીસ,B-ORG
લેનોવો,B-PER
ફોલ્ડેબલ લેપટોપ,B-PROD
જોન,B-PER
સ્મોલ,I-PER
થોમસ,B-PER
બ્રેટ,I-PER
પીટર,B-PER
પાર્કર,I-PER
રાષ્ટ્રીય,B-ORG
સ્વચ્છ,I-ORG
ગંગા,I-ORG
મિશન,I-ORG
સ્વચ્છ,B-ORG
ભારત,I-ORG
મિશન,I-ORG
અમુક,B-PER
નિયમશાસ્ત્ર,B-ORG
મધ્ય પ્રદેશ,B-LOC
આ જે કૃષિ ક્રાન્તિ,B-EVT
Bill,B-PER
Ford,I-PER
Ford,B-ORG
Mahindra,B-ORG
Mahindra,B-ORG
&,I-ORG
Mahindra,I-ORG
India,B-LOC
New strategy,B-EVT
કોલેજ,B-ORG
કોલેજના ઓડીટીરિયમ હોલ,B-LOC
કાર્યક્રમ,B-EVT
અમેઠી,B-PER
MS,B-PER
Dhoni,I-PER
ટીમ,B-ORG
ઈન્ડિયા,I-ORG
આખા,B-LOC
દેશ,B-LOC
દુનિયા,B-LOC
રાજ્યસભા,B-ORG
GST બીલ,B-EVT
આરોપીઓ,B-PER
ભૂગર્ભ,B-LOC
ફરિયાદ,B-EVT
ઈસુ,B-PER
વિશ્વિક,B-ORG
મંચ,I-ORG
Metalloids,B-ORG
મંડળ,B-LOC
ત્રણ,B-PER
વ્યક્તિ,I-PER
બનાવની,B-PER
પોલીસ,B-ORG
સ્થળ,B-LOC
ઘટના,B-EVT
Vader,B-PER
એક શૌચાલય,B-LOC
દર્થ Vader માસ્ક,B-PROD
ફોન,B-PROD
સેમિનાર,B-PER
સેમિનાર,B-EVT
પાયાવિહોણી,B-EVT
સ્થાનિક,B-PER
પોલીસ,I-PER
પોલીસ,B-ORG
સ્થાનિક,B-LOC
ઘટના,B-EVT
પીએમ,B-PER
મોદી,I-PER
અમિત,B-PER
શાહ,I-PER
નીતિન,B-PER
ગડકરી,I-PER
રાજનાથ,B-PER
સિંહ,I-PER
સુષ્મા,B-PER
સ્વરાજ,I-PER
થાવરચંદ,B-PER
ગહલોત,I-PER
ભાજપ,B-ORG
રણદીપ,B-PER
હુડ્ડા,I-PER
વેલે ગામ,B-LOC
નાસિક,B-LOC
તમે,B-PER
Mishel,B-PER
Starck,I-PER
Trent,B-PER
Bolt,I-PER
Lasi,B-PER
t,I-PER
Mal,I-PER
lnga,I-PER
મોતાભાઇ,B-PER
નરેન્દ્ર,B-PER
મોદી,I-PER
ભારત,B-PER
નિશાનેબાજી,B-EVT
ભારત,B-LOC
આગેવાનો,B-PER
સલમાન,B-PER
ખાન,I-PER
મહેન્દ્ર,B-PER
સિંહ,I-PER
ધોની,I-PER
તમે,B-PER
માધવ,B-PER
દાસ,I-PER
વેંકૈયા,B-PER
નાયડૂ,I-PER
મનમોહનસિંહ,B-PER
સોનિયા,B-PER
ગાંધી,I-PER
શ્રી,B-PER
કોંગ્રેસ,B-ORG
લાલકિલ્લા,B-LOC
માધવ દાસ પાર્ક,B-LOC
શ્રી ધાર્મિક રામલીલા,B-EVT
નરેન્દ્ર,B-PER
મોદી,I-PER
ડિનર પાર્ટી,B-EVT
સરકાર,B-ORG
લોકો,B-PER
સંપૂર્ણપણે,B-ORG
મોદી,B-PER
પાકિસ્તાન,B-LOC
ભારત,B-PER
ભારત,B-ORG
બાયોટેક,I-ORG
કોવેક્સીન,B-PROD
મેં,B-PER
રમત,B-EVT
કયું,B-PER
સત્ય,B-ORG
બાળકી,B-PER
ગુજરાત,B-LOC
સાબરકાંઠા જિલ્લા,B-LOC
બળાત્કારની ઘટના,B-EVT
બ્રિટન,B-LOC
જર્મની,B-LOC
અમેરિકા,B-LOC
વિરોધ પ્રદર્શન,B-EVT
રૂમી,B-PER
ગલાતી,B-PER
પડશે,B-EVT
પ્રથમ વન-ડે,B-EVT
બીજી વન-ડે,B-EVT
વિજયભાઇ,B-PER
રૂપાણી,I-PER
રાજય,B-ORG
આથી,B-PER
પ્રતિમા,B-PER
પાર્ક,B-LOC
બાઇક,B-PROD
તેણે,B-PER
દેવ,B-PER
સમજણ,B-EVT
મુશર્રફ,B-PER
સલમાન,B-PER
સફદર,I-PER
સરકાર,B-ORG
શાળાઓએ,B-ORG
શહેર,B-LOC
પાર્ટી,B-ORG
મસાલેદાર ફુડ,B-PROD
ઉજવણી,B-EVT
અહેવાલ,B-ORG
આશા,B-PER
પ્રથમ,B-ORG
શ્રેણી,I-ORG
વિજય,I-ORG
ભારત,B-LOC
તેઓ,B-PER
કુટુંબ,B-ORG
દરેક માટે,B-EVT
મોટરસાઇકલ,B-PROD
બિલાડી,B-PROD
બધા,B-PER
તેલંગણાના,B-ORG
નારાયણપેટ,B-LOC
જિલ્લા,B-LOC
ઈશ્વરભક્ત,B-PER
સ્ટાર,B-ORG
ઇન્ડિયા,I-ORG
ટીવી,B-PROD
ડિજીટલ,B-PROD
અજય,B-PER
દેવગન,I-PER
જવાબદાર,B-PER
દાનીયેલ,B-PER
રિવીઑરી,I-PER
જુસેપે,B-PER
બેનકેટી,I-PER
વાલ્ડૅન્સીસ,B-ORG
નીચે કામચલાઉ તારીખો,B-EVT
ફોન,B-PROD
હાર્દિક,B-PER
પટેલ,I-PER
કિંજલ,B-PER
પરીખ,I-PER
પ્રભુતામા,B-ORG
દીપિકા,B-PER
પાદુકોણ,I-PER
ચર્ચા,B-EVT
એ,B-PER
બાદ,I-PER
સુપ્રીમ,B-ORG
કોર્ટ,I-ORG
જેના,B-PER
સાઉદી અરબ,B-LOC
સાઉથ આફ્રીકા,B-LOC
ડૉ.,B-PER
અજય,I-PER
કુમાર,I-PER
સંરક્ષણ,B-ORG
મંત્રાલય,I-ORG
કેરળ,B-ORG
કેડર,I-ORG
કેરળ,B-LOC
શાહ,B-PER
તુલસી,B-PER
પ્રજાપતિ,I-PER
સીબીઆઈ,B-ORG
એન્કાઉંટર કેસ,B-EVT
ઈશ્વર,B-PER
FDI,B-ORG
ભારત,B-LOC
Indian,B-ORG
Army,I-ORG
Pakistan,B-ORG
India,B-LOC
Pakistan,B-LOC
Army,B-EVT
રાજકારણ,B-PER
દુનિયામાં,B-PER
રક્ષણ,I-PER
દુનિયામાં,B-LOC
ટ્રેન,B-ORG
બુકિંગની પ્રક્રિયા,B-EVT
લોકો,B-PER
ભગવાન,B-PER
હું,B-PER
યહોવા,B-PER
હુ,B-PER
મારા,B-PER
કરતાં,I-PER
હું,B-PER
દેવની,B-ORG
મંડળી,I-ORG
બુશિંગ,B-PROD
કેપેસિટર,B-PROD
Fayir,B-ORG
Brigade,I-ORG
NDRF,B-ORG
ઘટનાસ્થળે,B-LOC
બચાવ કાર્ય,B-EVT
ભારત,B-ORG
આ દેશ,B-LOC
નેતાઓ,B-PER
આતંકવાદી,B-ORG
સંગઠનો,I-ORG
પોલીસ,B-ORG
ઘટના સ્થેળ,B-LOC
મામલો ઉગ્ર બનતા,B-EVT
કોવિન,B-PER
મે,B-PER
ભાજપ,B-ORG
યેદુરપ્પા,B-PER
ભાજપ,B-ORG
કર્ણાટક,B-LOC
રાજકીય ઉથલપાથલ,B-EVT
Kapil,B-PER
Sharma,I-PER
Malika,B-PER
Arora,I-PER
Khayan,B-PER
ચૂંક,B-PROD
એલર્જી,B-PROD
સંસ્થાનવાદ,B-ORG
માત્ર,B-LOC
મુંબઈ,B-LOC
કોલકત્તા,B-LOC
મદ્રાસ,B-LOC
દેશ,B-LOC
યુગ,B-EVT
આવ્યો,B-EVT
ફરિયાદ,B-EVT
ટ્રમ્પ,B-PER
દિલીપકુમાર,B-PER
મીનાકુમારી,B-PER
મધુબાલા,B-PER
બિહાર,B-LOC
પકડવા વિવાહ,B-EVT
સ્થિર જગ્યા,B-LOC
સફેદ વિમાન,B-PROD
UN,B-ORG
યુએન,B-ORG
હ્યુમન,I-ORG
રાઇટ્સ,I-ORG
કાઉન્સિલ,I-ORG
ઇરાક,B-ORG
ఇరాక,B-LOC
લાલ વાડ,B-LOC
પેનડ,B-PROD
વલ્લભાચાર્ય,B-PER
વલ્લભકુળ,B-PER
વંશજો,B-LOC
બેઠકો,B-LOC
સ્થાનો,B-LOC
EPFO,B-ORG
Covid-19,B-EVT
Lockdown,B-EVT
પછી,B-PROD
ગાજર,B-PROD
ડુંગળી,B-PROD
બટાટા,B-PROD
રાષ્ટ્રપતિ,B-PER
ડોનાલ્ડ,B-PER
ટ્રમ્પ,I-PER
Rahul,B-PER
Gandhi,I-PER
ભાજપ,B-PER
સૈનિક,I-PER
ભાજપ,B-ORG
દર્શનશાસ્ત્ર,B-ORG
સમજૂતીકરાર,B-EVT
યહોવા,B-ORG
યોગી,B-PER
આદિત્યનાથ,I-PER
ઉત્તરપ્રદેશ,B-ORG
નગરનિગમ,I-ORG
ચૂંટણી,B-EVT
સ્ત્રીઓ,B-PER
ખાંડ - 1 ચપટી,B-PROD
સુનિલ,B-PER
નારાયણ,I-PER
એવીન,B-PER
લુઈસ,I-PER
શિમરોન,B-PER
હેટમાયર,I-PER
નિકોલસ,B-PER
પૂરન,I-PER
કાયરન,B-PER
પોલાર્ડ,I-PER
રોવમેન,B-PER
પોવેલ,I-PER
કાર્લોસ,B-PER
બ્રેથવેટ,I-PER
કીમો,B-PER
પોલ,I-PER
ખેરી,B-PER
પેરી,I-PER
શેલ્ડન,B-PER
કોટરેલ,I-PER
જોન,B-PER
કેમ્બેલ,I-PER
જેસન,B-PER
મોહમ્મદ,I-PER
ઓશેન,B-PER
થોમસ,I-PER
જેકી,B-PER
શ્રોફ,I-PER
ગેંગસ્ટર,B-ORG
વિરાટ,B-PER
કોહલી,I-PER
અનુષ્કા,B-PER
ભારતીય,B-ORG
ક્રિકેટ,I-ORG
તમે,B-PER
હું,B-PER
તમારું ઘર,B-LOC
સરકાર,B-PER
સરકાર,B-ORG
પ્રશ્ને,B-EVT
કેલિફોર્નિયા,B-ORG
ઇન્સ્ટિટ્યુટ,I-ORG
ઓફ,I-ORG
ટેકનોલોજી,I-ORG
ખેડૂતો,B-PER
કહેર,B-LOC
કોરોના વાયરસ,B-PROD
મોદી,B-PER
તેમણે,B-PER
હુમલા,B-EVT
મેચ,B-PER
મેચ,B-EVT
ઈસુ,B-PER
ખ્રિસ્ત,I-PER
સ્વર્ગ,B-LOC
પૃથ્વી,B-LOC
બજેટ 2018,B-EVT
મામલે,B-PER
પોલીસ,B-ORG
આમિર,B-PER
ખાન,I-PER
મુંબઈ,B-LOC
મહારાષ્ટ્ર,B-ORG
વિધાનસભા,I-ORG
મહારાષ્ટ્ર,B-LOC
અજય,B-PER
એક,B-PER
વરિષ્ઠ,I-PER
અધિકારી,I-PER
ડિસ્ક,B-PROD
નરેન્દ્ર,B-PER
મોદી,I-PER
ડોનાલ્ડ,B-PER
ટ્રમ્પ,I-PER
તમને,B-PER
આસામ,B-PER
ભારત,B-ORG
ભારત,B-LOC
વિગતો,B-PER
ઇમરાન,B-PER
ખાન,I-PER
જેનેલિયા,B-PER
ડિસૂજા,I-PER
મારો,B-PER
વાયરસ,B-EVT
ભલામણ,B-PER
દૈનિક,B-EVT
રકમ,B-PROD
ભાજપ,B-ORG
સીપીઆઈ,B-ORG
ઘટના,B-EVT
શ્રી,B-PER
નીતિન,I-PER
ગડકરી,I-PER
માર્ગ,B-ORG
અને,I-ORG
ધોરીમાર્ગ,I-ORG
મંત્રીઓ,I-ORG
કેન્દ્રીય,B-ORG
MSME,I-ORG
કોઅર જિઓ ટેક્સટાઇલ,B-PROD
અરજી,B-PER
ઇંટ મકાન,B-LOC
Road,B-LOC
Block,B-LOC
Tyreo,B-PROD
રોડ,B-LOC
હું,B-PER
આસપાસ,B-LOC
શહેર,B-ORG
કોટડા,I-ORG
પોલીસ,B-ORG
કોટડા,B-LOC
પોલીસ સ્ટેશન,B-LOC
બરફ,B-LOC
રાજકોટ,B-LOC
કૌટુંબિક,B-PER
ભાઈ,B-PER
કાકી,B-PER
દીકરી,B-PER
વ્યક્તિગત,B-PER
['વિકાસ'],B-EVT
નીતૂ,B-PER
કપૂર,I-PER
રણબીર,B-PER
સ્વ,B-EVT
amame,B-PER
આ દરમિયાન,B-EVT
સિક્સર,B-PROD
ફોર ફટકારી,B-PROD
દમાસ્ક,B-ORG
દમાસ્ક,B-LOC
ઈજા,B-EVT
આદિત્ય,B-PER
પંચોલી,I-PER
વર્સોવા,B-ORG
પોલીસ-સ્ટેશન,I-ORG
PM,B-PER
મોદી,I-PER
ITBP,B-ORG
ચીન બોર્ડર,B-LOC
બદ્રીનાથ,B-LOC
દિવાળીની ઉજવણી,B-EVT
તમારો,B-PER
તેઓ,B-PER
મહિન્દ્રા,B-ORG
યુનાયટેડ,B-ORG
વર્લ્ડ,I-ORG
કૉલેજ,B-ORG
ઑફ,I-ORG
ઈંડિયા,I-ORG
સી.આય.,B-ORG
નેશનલ,B-ORG
કાઉન્સીલ,I-ORG
ચિંતા,B-PER
ટીમ,B-ORG
ઇન્ડિયા,I-ORG
ઓસ્ટ્રેલિયા,B-LOC
ન્યુઝીલેન્ડ,B-LOC
યહોવાહ,B-PER
યરબુક,B-EVT
akhilesh,B-PER
yadav,I-PER
સમાજવાદી,B-ORG
પાર્ટી,I-ORG
યુપી,B-LOC
દિલ્હી,B-LOC
ભારત,B-LOC
અમેરિકા,B-LOC
કૅનેડા,B-LOC
બ્રાઝિલ,B-LOC
આર્જેન્ટિના,B-LOC
ચંદ્રગ્રહણ,B-EVT
પ્રધાનમંત્રી,B-PER
થર્ડ-પાર્ટી,B-ORG
ત્રણ,B-PER
વ્યક્તિઓ,I-PER
અમે,B-PER
શ્રેષ્ઠ,B-PER
મિત્ર,I-PER
સ્વિમિંગ બે,B-EVT
માછલી,B-PROD
Apple,B-ORG
ભારત,B-LOC
આઇફોન 11 સીરીઝની કિંમત જાહેર કરવામાં આવી છે,B-EVT
આઇફોન 11,B-PROD
લાકડા,B-LOC
ટેબલ,B-LOC
પવિત્ર દિવસ,B-EVT
માણસ,B-PER
દારૂબાજ,B-PROD
ખુશી,B-PER
દીપ,B-ORG
પ્રગટાવજો,B-PROD
કેપ્ટન,B-PER
એરોન,I-PER
ફિન્ચ,I-PER
ડેવિડ,B-PER
વોર્નર,I-PER
ઓસ્ટ્રેલિયા,B-LOC
હું,B-PER
Hopal,B-PER
માલસામાન,B-PROD
પોલીસ,B-PER
શાંતિ,B-ORG
સમિતિ,I-ORG
સચિન,B-PER
આ ગામ,B-LOC
તમે,B-PER
પોલીસ,B-PER
પોલીસ,B-ORG
ઘટનાની,B-EVT
CCTV,B-PROD
અનુષ્કા,B-PER
શર્મા,I-PER
વૉગ,B-ORG
મેગેઝીન,I-ORG
બિકિની,B-PROD
મેં,B-PER
ઉપસ્થિત,B-PER
મહાનુભાવ,I-PER
આજના,B-ORG
કેન્દ્ર,I-ORG
બિન્દુ,I-ORG
તમામ યુવા સાથીઓ,B-EVT
જીવનનો આ ખૂબ જ મોટો પ્રસંગ,B-EVT
રૂથ,B-PER
હિઝ્કીયા,B-PER
મરિયમ,B-PER
ઈબ્રાહીમ,B-PER
યહોવા,B-ORG
લડાઈ,B-EVT
આપણે,B-PER
યહોવાહ,B-PER
મુસા,B-PER
માથ,B-PER
પરિણીતી,B-PER
ચોપરા,I-PER
સૌફી,B-PER
ચોધરી,I-PER
દિયા,B-PER
મિર્ઝા,I-PER
એકતા,B-PER
કપૂર,I-PER
માહિ,B-PER
વીજ,I-PER
અર્જુન,B-PER
ગાંધી,B-PER
હીરાબાન,B-LOC
ગાંધીનગર,B-LOC
બાઇબલ,B-PER
...,B-ORG
ભારત,B-ORG
ટૂર્નામેન્ટ,B-EVT
દુનિયાભર,B-LOC
કોરોનાએ તબાહી,B-EVT
મિથુન,B-PER
ઘર,B-LOC
સ્ટેન્ડબાય,B-PER
અભિમન્યુ,B-PER
ઇશ્વરન,I-PER
શાહબાઝ,B-PER
નદીમ,I-PER
રાહુલ,B-PER
ચહર,I-PER
દુનિયાની,B-PER
ખાખી પાવર,B-PROD
લોકશાહી,B-PER
તેથે,B-EVT
આ,B-PER
બનાવની,I-PER
પોલીસે,B-PER
વાહન,B-PER
ચાલક,I-PER
પોલીસે,B-ORG
Shahrukh,B-PER
Ashwarya,B-PER
Amitabh,B-PER
Bachchan,I-PER
ઇવીએમ,B-ORG
મતગણતરી,B-EVT
મોલ્ડિંગ,B-PROD
મારા,B-PER
ભાજપ,B-ORG
ટીએમસી,B-ORG
બેરકપુર,B-LOC
મારામારી,B-EVT
ભાજપ,B-PER
ભાજપ,B-ORG
જેનો વિરોધ કરાયો હતો,B-EVT
એક,B-PER
ભારત,B-ORG
ભારત,B-LOC
નવા ભારતનો શંખનાદ,B-EVT
સૌથી દેશો,B-LOC
દક્ષિણ એશિયા,B-LOC
બન્ને,B-PER
સોહરાબુદ્દીન,B-PER
એન્કાઉન્ટર,B-ORG
કેસમાં,B-EVT
ભારત,B-LOC
નકવી,B-PER
કાર,B-PROD
big,B-ORG
bang,I-ORG
theory,I-ORG
big bang,B-EVT
કર્ટે,B-ORG
હાઇકોર્ટ,B-ORG
કેરળ,B-LOC
વળી,B-PER
જેઓનાં,B-PER
પ્રિયજન,I-PER
સરવૈયા,B-ORG
ભારત,B-LOC
હિન્દુસ્તાન,B-LOC
સ્પેસમાં,B-LOC
અંતરિક્ષમાં,B-LOC
એલઈઓ,B-LOC
સેટેલાઇટ,B-PROD
કમલા,B-PER
હેરિસ,I-PER
અમેરિકા,B-LOC
ચૂંટણી,B-EVT
મારા,B-PER
પિતા,I-PER
Allah,B-PER
World,B-ORG
Cup,I-ORG
World Cup,B-EVT
પોલીસે,B-PER
પોલીસ,B-PER
સુધી,B-PER
સીસીટીવી,B-ORG
ગામની શેરીઓ,B-LOC
તે,B-PER
કંગાળોના,B-PER
રાજા,I-PER
પાકિસ્તાન,B-LOC
હું,B-PER
બૉલિંગ,B-PER
બરફના બે ચમચી,B-PROD
લેબર,B-ORG
કોર્ટ,I-ORG
મારા,B-PER
બિહાર,B-ORG
