Word,Tag
જેસન,B-PER
આફ્રિકા,B-LOC
એકજ MOVED ઘટનાઓ,B-EVT
તેણે,B-PER
પગી,B-LOC
વ્યાપાર,B-PER
મહિલા,I-PER
નોકરી,B-ORG
આરોપી,B-PER
ક્રાઈસ્ટચર્ચ,B-ORG
મસ્જિદ,I-ORG
ક્રાઈસ્ટચર્ચ,B-LOC
હુમલા,B-EVT
સાંસ્કૃતિક,B-ORG
પ્રોગ્રામો,B-EVT
સ્પૂન ઘી,B-PROD
મીઠું,B-PROD
નીતિ,B-PER
ઉપરાંત,B-PER
હાલમાં,B-ORG
ત્રાસવાદીઓ,B-PER
આરોપી,B-PER
યોગ,B-PROD
એલેક્સ,B-PER
પ્રેક્ટિસ,B-ORG
મેચ,I-ORG
સિડની,B-LOC
રમાઇ રહ્યો છે,B-EVT
જમ્મુ,B-LOC
કાશ્મીર,B-LOC
જનતા,B-PER
વડોદરા,B-LOC
છોટાઉદેપુર,B-LOC
દાહોદ,B-LOC
પંચમહાલ,B-LOC
મહીસાગર,B-LOC
રાહુલ,B-PER
ગાંધી,I-PER
કોંગ્રેસ,B-ORG
ઘરમાં,B-LOC
કહ્યું,B-PER
પાર્ટી,B-ORG
સરકાર,B-ORG
વિરાટ,B-PER
કોહલી,I-PER
અનુષ્કા,B-PER
શર્મા,I-PER
પોલીસ,B-PER
ડ્રાઈવર,I-PER
પોલીસ,B-ORG
તેના,B-PER
મઘરોળ ગામ,B-LOC
તે,B-PER
શુન,B-PER
સરકાર,B-ORG
પોલીસ,B-PER
પોલીસ,B-ORG
અકસ્માત,B-EVT
@CovidIndiaSeva,B-PER
મનમોહન,B-PER
સિંહ,I-PER
હું,B-PER
હિન્દૂ,B-ORG
Anurag,B-PER
Kashyap,I-PER
ઉત્તર પ્રદેશ,B-LOC
મધ્ય પ્રદેશ,B-LOC
ગુજરાત,B-LOC
હરિયાણા,B-LOC
રાજસ્થાન,B-LOC
મહારાષ્ટ્ર,B-LOC
મારી,B-ORG
સરકાર,I-ORG
કોલકાતા,B-ORG
નાઈટ,I-ORG
રાઈડર્સ,I-ORG
રાજસ્થાન,B-LOC
પ્લેઓફ,B-EVT
વૈજ્ઞાનિકો,B-PER
લોટરી,B-EVT
સ્ટ્રોબેરી,B-PROD
સમારેલી ખજૂર,B-PROD
શહેર,B-LOC
તાલુકા,B-LOC
શોભાયાત્રા,B-EVT
સફળ ફિલ્મો,B-PROD
શાઊલ,B-PER
ચીન,B-ORG
વિદેશ,I-ORG
મંત્રાલય,I-ORG
ઈસ્રાએલ,B-LOC
ભારત,B-LOC
ચીન,B-LOC
ટ્રક,B-LOC
માર્ગ,B-LOC
સ્ટોપ સાઇન,B-LOC
ઉતરાદ્ધનો આરંભ,B-EVT
ડ્યુઅલ સ્માર્ટ એમ્પ્લિફાયર,B-PROD
3.5mm ઓડિયો જેક,B-PROD
જેલ,B-LOC
વિશ્વ,B-ORG
બેન્ક,I-ORG
ભારત,B-LOC
નાણાકીય વર્ષ,B-EVT
તેમને,B-PER
ભારત,B-LOC
રાહુલ,B-PER
ગાંધી,I-PER
સોનિયા,B-PER
ગાંધી,I-PER
અમેઠી,B-LOC
રાયબરેલી,B-LOC
કર્ણાટક,B-LOC
સ્થિતિ બેકાબૂ,B-EVT
હું,B-PER
હાઇડ્રેટેડ,B-PROD
પ્રધાનમંત્રી,B-PER
મહિન્દા,B-PER
રાજપક્ષે,I-PER
પ્રધાનમંત્રીનું,B-ORG
કાર્યાલય,I-ORG
પંચકૂલામાં,B-LOC
દિલ્હી,B-LOC
શ્રીલંકા,B-LOC
ઋૃષિ,B-PER
કપૂર,I-PER
નરેન્દ્ર,B-PER
મોદી,I-PER
અરૂણ,B-PER
જેટલી,I-PER
ભારતીય,B-ORG
જનતા,I-ORG
પાર્ટી,I-ORG
(ભાજપ),I-ORG
ન્યૂયોર્ક,B-LOC
લોકસભા ચૂંટણી,B-EVT
હું,B-PER
ટ્વિટર,B-ORG
ચેન્નઈ,B-ORG
સુપર,I-ORG
કિંગ્સ,I-ORG
ચેન્નઈ,B-LOC
ઈન્ડિયા,B-LOC
પ્રિયંકા,B-PER
ફરહાન,B-PER
અખ્તર,I-PER
ઝાયરા,B-PER
વસીમ,I-PER
Seven,B-ORG
Sisters,I-ORG
London Bolt,B-LOC
ભાજપ,B-ORG
અંગે,B-LOC
માલપુર,B-LOC
ઉત્તર પ્રદેશ,B-LOC
કંપની,B-ORG
હાથરસ જિલ્લા,B-LOC
તમે,B-PER
અમેરિકા,B-ORG
અમેરિકાની જેલોમાં,B-LOC
હવામાન,B-ORG
વિભાગ,I-ORG
આફત,B-EVT
પ્રધાનમંત્રી,B-PER
તામિલનાડુ,B-LOC
ભારે વરસાદ,B-EVT
ઇલેક્ટ્રિક મોબીલીટી,B-PROD
રાજ્ય,B-LOC
મોહન,B-PER
એનએસસી,B-ORG
જગ્યાએ,B-LOC
શહેરો,B-LOC
ધરતીકંપ,B-EVT
પાર્ક,B-LOC
મોટરસાયકલ,B-PROD
આ,B-PER
મોટી,B-ORG
કરા,I-ORG
રૂમ,B-LOC
ડામર,B-LOC
પાથરવામાં,B-EVT
ત્રણ,B-PER
શખ્સો,I-PER
ધરપકડ,B-EVT
રિલીઝ,B-EVT
ફિલ્મ,B-PROD
HTML,B-ORG
x1,B-ORG
y1,B-ORG
var,B-PROD
સુપ્રીમ,B-ORG
કોર્ટ,I-ORG
આ કાયદા,B-EVT
પ્રવક્તા,B-PER
ભારતીય,B-ORG
વિદેશ,I-ORG
મંત્રાલય,I-ORG
ભારતીય,B-ORG
કામદારોને,I-ORG
નિયોક્તાઓ,I-ORG
ભારત,B-LOC
જર્મન,B-LOC
અભિયાન,B-EVT
ટિકીટો,B-PROD
સ્માર્ટ શહેરો,B-PROD
સ્વચ્છ ગંગા,B-PROD
અપશિષ્ટ પ્રબંધન,B-PROD
આપણે,B-PER
મુલાકાત,B-ORG
Himesh,B-PER
Reshammiya,I-PER
Komal,B-PER
divorce,B-EVT
ભારત,B-ORG
સમજૂતી,B-EVT
નરેન્દ્ર,B-PER
મોદી,I-PER
ભારત,B-LOC
છોડ,B-PROD
બાર્નાબાસ,B-PER
સૈપ્રસ,B-ORG
સૈપ્રસ,B-LOC
કોંગ્રેસ,B-ORG
પોલીસ,B-ORG
વિધાનસભા,B-EVT
કૂચ,B-EVT
તમને,B-PER
વિરાટ,B-PER
કોહલી,I-PER
રોહીત,B-PER
શર્મા,I-PER
શિખર,B-PER
ધવન,I-PER
રહાણે,B-PER
ધોની,B-PER
શ્રેયષ,B-PER
અય્યૈર,I-PER
હાર્દિક,B-PER
પંડ્યા,I-PER
ભુવનેશ્વર,B-PER
કુમાર,I-PER
ચહલ,B-PER
કુલદીપ,B-PER
યાદવ,I-PER
બુમરાહ,B-PER
શાહિદ,B-PER
મીરા,B-PER
કપૂર,I-PER
એનટીએ,B-ORG
જેવી,B-PER
કોઈ,I-PER
વ્યક્તિનું,I-PER
મેળવી,I-PER
શકાય,I-PER
નહીં,I-PER
એલેક્ઝાંડ્રિયા,B-LOC
ત્રીજી સદી,B-EVT
સ્ટોપ સાઇન બિલ્ડિંગ,B-LOC
પદયાત્રા,B-EVT
વિન્ડીઝ,B-PROD
નરેન્દ્ર,B-PER
મોદી,I-PER
મહાત્મા,B-PER
ગાંધી,I-PER
પ્રધાનમંત્રી,B-ORG
યોનસેઈ,B-ORG
યુનિવર્સિટી,I-ORG
સિઓલ,B-LOC
લોકાર્પણ,B-EVT
વેંકૈયા,B-PER
નાયડુ,I-PER
રાજનાથસિંહ,B-PER
સોનિયા,B-PER
ગાંધી,I-PER
જેમ્સ,B-PER
બેલ્ડવિન,I-PER
કોંગ્રેસ,B-ORG
England,B-LOC
World Champions,B-EVT
શ્રીલંકાની,B-PER
પોલીસ,I-PER
પોલીસ,B-ORG
શ્રીલંકા,B-LOC
સીરિયલ વિસ્ફોટ,B-EVT
અહમદિયા,B-PER
પાકિસ્તાન,B-ORG
સીએએ,B-ORG
પાકિસ્તાન,B-LOC
Aaradhya,B-PER
Aishwarya,B-PER
I Am Gujarat,B-EVT
Bollywood News,B-PROD
Fanney Khan,B-PROD
ગુજરાત,B-LOC
મહારાષ્ટ્ર,B-LOC
રાજસ્થાન,B-LOC
સરસ્વતી,B-ORG
નદી,I-ORG
ભારત-સંયુક્ત,B-ORG
રાષ્ટ્ર,I-ORG
પીએસઆઇડીએસ,B-ORG
પરિણિતી,B-PER
ચોપરાને,I-PER
મુંબઈ,B-LOC
આપણા,B-PER
યેહૂઆબ,B-PER
રાજ્યશાસન,B-ORG
શહેર,B-LOC
નવા રાજ્યશાસન,B-EVT
ટીમ,B-ORG
ઇન્ડીયા,I-ORG
શ્રીલંકા,B-LOC
મેચ,B-EVT
નેશનલલિસ્ટ,B-ORG
કોંગ્રેસ,I-ORG
પાર્ટી,I-ORG
નેશનલ,B-ORG
કોન્ફરન્સ,I-ORG
ડીએમકે,B-ORG
તૃણમૂલ,B-ORG
કોંગ્રેસ,I-ORG
શિવસેના,B-ORG
એસપી,B-ORG
આરજેડી,B-ORG
સીપીઆઈ,B-ORG
(એમ),I-ORG
સીપીઆઈ,B-ORG
આઈયુએમએલ,B-ORG
આરએસપી,B-ORG
પીડીપી,B-ORG
એમડીએમકે,B-ORG
કેરળ,B-ORG
કોંગ્રેસ,I-ORG
(એમ),I-ORG
એઆઈયુડીએફ,B-ORG
કેરળ,B-LOC
ચહલે કારકિર્દીમાં પ્રથમ વખત,B-EVT
પૃષ્ઠભૂમિ,B-LOC
BSNL,B-ORG
ભારત,B-LOC
ખંડગ્રાસ સૂર્યગ્રહણ,B-EVT
ભારત,B-LOC
પાકિસ્તાન,B-LOC
દક્ષિણ એશિયા,B-LOC
આપણે,B-PER
એક્ટર્સ,B-PER
મંત્રીમંડળ,B-PER
પૂલ,B-ORG
કરવામાં,I-ORG
આવેલી,I-ORG
PCGS,B-ORG
રામમંદીર,B-LOC
વિદ્યાર્થીઓને ઉતારતા ઉતારતા,B-EVT
સીરમ,B-PROD
નિકાસ,B-PER
રૂમી,B-PER
સરકાર,B-ORG
રૂમી,B-ORG
મંડળમાં,I-ORG
ભારત,B-ORG
એઇડ્ઝ,B-PROD
બીચ,B-LOC
સાયકલ,B-PROD
મધમાખી,B-PROD
બોટ,B-PROD
ઈસુ,B-PER
યહોવા,B-ORG
આકાશ,B-LOC
વિજય,B-PER
વર્મા,I-PER
કલ્કી,B-PER
કેકલિન,I-PER
વિજય,B-PER
રાઝે,I-PER
ભારતીય,B-ORG
વાયુદળો,I-ORG
કાશ્મિર,B-LOC
ઇંડિયા,B-LOC
આંતકી સંગઠનના ટેરરિસ્ટ કેમ્પો પર એરસ્ટ્રાઈક,B-EVT
ગુગલીયાણા ગામ,B-LOC
સીસીટીવી,B-ORG
ઘટના,B-EVT
ચાણક્ય,B-PER
અમિત,B-PER
શાહ,I-PER
આર્ટિકલ 370,B-EVT
સ્ત્રી,B-PER
પુરુષો,B-PER
સૌરાષ્ટ્ર,B-LOC
દક્ષિણ ગુજરાત,B-LOC
અનરાધાર વરસાદ,B-EVT
દુનિયા,B-LOC
હૃતિક,B-PER
રોશન,I-PER
યામી,B-PER
ગૌતમ,I-PER
રોનિત,B-PER
રોય,I-PER
રોહિત,B-PER
રોય,I-PER
નરેન્દ્ર,B-PER
ઝા,I-PER
ફિરોઝશાહ કોટલા,B-LOC
દિલ્હી,B-LOC
મેચ,B-EVT
આરોગ્ય,B-ORG
વિભાગ,I-ORG
કોયડો,B-PROD
હેમંત,B-PER
સોરેન,I-PER
વિક્રાંતે,B-PER
લક્ષ્‍મી,B-PER
આલોક,B-PER
દીક્ષિત,I-PER
બ્રેસ્ટ ફીડિંગ,B-PROD
સોનિયા,B-PER
ગાંધી,I-PER
મુખ્યમંત્રી,B-PER
કોંગ્રેસ,B-ORG
પોલીસ,B-PER
દારુ,B-PER
પોલીસ,B-ORG
દારુ,B-PROD
તેમણે,B-PER
આંગણવાડી,B-PER
કાર્યકરો,I-PER
આંગણવાડી,B-PER
હેલ્પરો,I-PER
મહિલા,B-PER
સુપરવાઇઝરો,I-PER
એક્રિડેટેડ,B-PER
સોશિયલ,I-PER
હેલ્થ,I-PER
એક્ટિવિસ્ટ,I-PER
(ASHA),I-PER
સહાયક,B-PER
નર્સો,I-PER
દાયણો,B-PER
(ANM),I-PER
વિશ્લેષકો,B-PER
ભારતીય,B-ORG
બોક્સ,I-ORG
ઓફિસ,I-ORG
ઈસુ,B-PER
જમ્મુ,B-LOC
કાશ્મીર,B-LOC
દેશ,B-LOC
આગની ઘટના,B-EVT
જોકે,B-ORG
TV,B-PROD
સેમસંગ,B-ORG
નોએડા,B-LOC
સેક્ટર 81,B-LOC
ભાઈ,B-PER
જમ્મૂ,B-LOC
કાશ્મીર,B-LOC
ફેશવોશ,B-PROD
મૃતક,B-PER
ડિજિટાઈઝેશન,B-EVT
તે,B-PER
પોલીસ,B-ORG
ત્યાં,B-LOC
સ્ટ્રીટ્સ,B-LOC
પોલીસ કંટ્રોલ રૂમમાં,B-LOC
મિત્ર,B-PER
દેશો,B-LOC
પોલીસ,B-PER
સીસીટ્ટવી,B-ORG
એફએસએલ,B-ORG
કહ્યું,B-PER
સરકારે,B-ORG
કેતુલે,B-PER
ગડી,B-LOC
દૂધ,B-PROD
પેનલ,B-ORG
ઇન્ટરવ્યૂ,B-EVT
નિર્મલા,B-PER
સીતારમણ,I-PER
ભાજપ,B-ORG
કોંગ્રેસ,B-ORG
તમે,B-PER
ખ્રિસ્ત,B-PER
પોલીસ,B-ORG
આરોપી,B-PER
રિચાર્ડ,B-PER
થોમ્પ્સન,I-PER
જમીન,B-LOC
હથેળીઓ,B-PROD
ભાજપી,B-PER
નેતાઓ,I-PER
ભાજપી,B-ORG
રાજય,B-LOC
નીકળવું,B-EVT
પોલીસ,B-PER
જવાન,I-PER
ભાજપ,B-ORG
પ્રદેશ,B-LOC
ગેલેરી,B-ORG
સાહિદ,B-PER
ખાન,I-PER
ભારત,B-LOC
મુંબઇ,B-LOC
નવી દિલ્હી,B-LOC
અમૃતસર,B-LOC
પાકિસ્તાન,B-LOC
જાહેરાત,B-EVT
આહાર,B-PROD
ડ્રમિંગ,B-PROD
આપણે,B-ORG
આલિયા,B-PER
ભટ્ટ,I-PER
મુંબઈના,B-ORG
એરપોર્ટ,I-ORG
મુંબઈ,B-LOC
કાર,B-PROD
સ્વર્ગીય,B-PER
અટલ,I-PER
બિહારી,I-PER
વાજપેયી,I-PER
પ્રવાસી ભારતીય દિવસ,B-EVT
ઈરાનના,B-PER
વિદ્વાનો,I-PER
અને,I-PER
વિચારકો,I-PER
ઈરાન,B-LOC
સેન્ટ પીટ્સબર્ગ,B-LOC
મોટી વિપત્તિ,B-EVT
નીતિન,B-PER
ગડકરી,I-PER
રાજમાર્ગ,B-ORG
કેન્દ્રીય માર્ગ,B-LOC
Facebook,B-PROD
Twitter,B-PROD
ભારત,B-LOC
પાકિસ્તાન,B-LOC
કાશ્મીર,B-LOC
ગાંધીજી,B-PER
પ્રધાનમંત્રી,B-PER
ભારત,B-ORG
ભારત,B-LOC
પિતા,B-PER
જસ્ટિસ,B-PER
ચેલામેશ્વર,I-PER
ર,B-PER
ઈસમો,B-PER
પોલીસ,B-ORG
staff,B-ORG
govt,B-ORG
પ્રતિભાશાળી,B-PER
કવિ,I-PER
એક,B-PER
નાટ્ય,I-PER
લેખક,I-PER
લેખક,B-PER
ફાબ્યુલિસટ,B-PER
પોલીસ,B-ORG
શમશાબાદ,B-LOC
સિડ્ડુલાગટ્ટા રોડ,B-LOC
રાજનાથ,B-PER
સિંહ,I-PER
કેન્દ્રીય,B-ORG
સંરક્ષણ,I-ORG
મંત્રી,I-ORG
પટના,B-LOC
હરસ-મસા,B-PROD
વડા,B-PER
પ્રધાન,I-PER
માછેલાઇ ગામ,B-LOC
કેવુ,B-PER
ગુંડારાજ,I-PER
જિતેન્દ્ર,B-PER
કોંગ્રેસ,B-ORG
હિંમતવાલા,B-PROD
તમે,B-ORG
તમારા,B-ORG
પ્રાપ્તિ,B-EVT
બોમ્બ બ્લાસ્ટ,B-EVT
1827 કાયદાઓ,B-EVT
બોમ્બ,B-PROD
સમિતિ,B-ORG
બારત,B-LOC
પ્રત્યાર્પણ સંધિ,B-EVT
રોહિત,B-PER
શર્મા,I-PER
શિખર,B-PER
ધવન,I-PER
વિરાટ,B-PER
કોહલી,I-PER
શ્રેયસ,B-PER
ઐયર,I-PER
ઋષભ,B-PER
પંત,I-PER
હાર્દિક,B-PER
પંડ્યા,I-PER
રવિન્દ્ર,B-PER
જાડેજા,I-PER
વોશિંગ્ટન,B-PER
સુંદર,I-PER
દીપક,B-PER
ચહર,I-PER
રાહુલ,B-PER
ચહર,I-PER
નવદીપ,B-PER
સૈની,I-PER
ભારત,B-LOC
મૃતક,B-PER
પોલીસ,B-ORG
કસુવાવડ,B-LOC
ઘટના,B-EVT
સરથાણા,B-ORG
પોલીસ,I-ORG
સરથાણા,B-LOC
પરીક્ષા,B-EVT
પેપર-પેન,B-PROD
સ્વરા,B-PER
ભાસ્કર,I-PER
સુધીર,B-PER
મિશ્રા,I-PER
રેખા,B-PER
ભારદ્વાજ,I-PER
અનુભવ,B-PER
સિંહા,I-PER
દિયા,B-PER
મિર્ઝા,I-PER
રાહુલ,B-PER
ધોળકિયા,I-PER
અલી,B-PER
ફઝલ,I-PER
નીરજ,B-PER
ઘાયવાન,I-PER
રીમા,B-PER
કાગતી,I-PER
હંસલ,B-PER
મહેતા,I-PER
વિક્રમાદિત્ય,B-PER
મોટવાણે,I-PER
સૌરભ,B-PER
શુક્લા,I-PER
રાજકુમાર,B-PER
ગુપ્તા,I-PER
આમિર,B-PER
ખાન,I-PER
કેટરીના,B-PER
અમિતાભ,B-PER
બચ્ચન,I-PER
નાયબ,B-PER
સાથે,B-PER
સોનાક્ષી,B-PER
ફિલ્મ,B-ORG
એરો,B-ORG
ઈન્ડિયા,I-ORG
બેંગલુરુ,B-LOC
હોસ્પિટલ,B-LOC
ફેન્સ,B-ORG
પ્રધાનમંત્રી,B-PER
શ્રી,I-PER
નરેન્દ્ર,I-PER
મોદી,I-PER
યુકેના,B-PER
પ્રધાનમંત્રી,I-PER
શ્રી,I-PER
બોરિસ,I-PER
જ્હોન્સન,I-PER
UN,B-ORG
એજન્સી,I-ORG
સિવિલ,B-ORG
સોસાયટી,I-ORG
વર્ચ્યુઅલ વૈશ્વિક રસી સમિટ,B-EVT
ગૌતમ,B-PER
તિન્નાનુરી,I-PER
મીનાક્ષી,B-PER
રાહુલ,B-PER
ગાંધી,I-PER
ભાજપ,B-ORG
આરબીઆઈ,B-ORG
જે,B-PER
વ્યક્તિ,I-PER
ચેન્નઇ,B-ORG
કોલંબો,B-ORG
શ્રીલંકા,B-LOC
ચેન્નઇ,B-LOC
કોલંબો,B-LOC
પર્સન,B-PER
UPI,B-ORG
PM,B-PER
મોદી,I-PER
IDBI,B-ORG
બેંક,I-ORG
LIC,B-ORG
ડીલ,B-EVT
કેબિનેટ,B-EVT
નિર્ણય,B-EVT
રણવીર,B-PER
સિંહ,I-PER
અભિષેક,B-PER
બચ્ચન,I-PER
કોબી,B-PER
બ્રાયન,I-PER
સચીન,B-PER
પાઈલ્ટ,I-PER
કોંગ્રેસ,B-ORG
રાજસ્થાન,B-ORG
રાજસ્થાન,B-LOC
શેરી,B-LOC
રાજકારણી,B-PER
સીએમ,B-PER
સુશીલકુમાર,I-PER
મોદી,I-PER
જમ્મુ,B-LOC
કાશ્મીર,B-LOC
પાકિસ્તાન,B-LOC
કાશ્મીર,B-LOC
અનુચ્છેદ 370 હટાવાયા,B-EVT
કેન્દ્ર,B-PER
સરકાર,B-ORG
વ્યક્તિ,B-PER
શકિબ,B-PER
અલ,I-PER
હસન,I-PER
કોલકાતા,B-ORG
નાઈટ,I-ORG
રાઈડર્સ,I-ORG
કોલકાતા,B-LOC
સ્પ્રાઉટ્સ,B-PROD
સરકાર,B-ORG
પેટનું એક્સ-રે,B-PROD
બે,B-PER
રહીશો,I-PER
મોત,B-EVT
અમેરીકા,B-LOC
ઓસ્ટ્રેલિયા,B-LOC
સિંગાપુર,B-LOC
ચીન,B-LOC
આમ,B-PER
આદમી,I-PER
પાર્ટી,B-ORG
કોંગ્રેસ,B-ORG
દિલ્હી,B-LOC
સુનાવણી,B-EVT
નિર્ણય,B-EVT
કેટલાક,B-PER
તારો ਨિશ્ચય,B-EVT
પંચાયતઘર,B-ORG
દુધની,B-ORG
ડેરી,I-ORG
કેવી ગામ,B-LOC
ઈન્સ્ટીટ્યૂશન,B-ORG
ઓફ,I-ORG
એન્જિનિયર્સ,I-ORG
ઘટનાઓ,B-EVT
મોબાઇલ,B-PROD
મેઈલ,B-PROD
Endru,B-PER
Vols,I-PER
સંસ્થા,B-ORG
કાળે,B-EVT
રમકડું,B-PROD
બાઇક,B-PROD
પુસ્તક,B-PROD
ડિઝાઇનર્સ,B-ORG
મહારાષ્ટ્ર,B-LOC
વિધાનસભા,B-EVT
હું,B-PER
યુરોપિયન,B-ORG
યુનિયન,I-ORG
ક્યાં,B-LOC
બાળક,B-PER
કોર્ટ,B-ORG
સોનાક્ષી,B-PER
સિન્હાની,I-PER
અરમાન,B-PER
મલિકે,I-PER
ઈસુ,B-PER
ખ્રિસ્ત,I-PER
હું,B-PER
ગઇકાલે,B-PER
મોડી,I-PER
UDMA,B-ORG
બાર્નાબાસ,B-PER
હું,B-PER
સુલેમાન,B-PER
ગગનયાન,B-ORG
સલાહકાર,I-ORG
સમિતિ,I-ORG
ચેન્નાઇ,B-LOC
વિશાખાપટ્ટનમ,B-LOC
વન-ડે મેચ,B-EVT
યશા,B-PER
શરીફ,B-PER
મનમોહન,B-PER
સિંહ,I-PER
સંયુક્ત,B-ORG
રાષ્ટ્ર,I-ORG
ભારત,B-ORG
ન્યુયોર્ક,B-LOC
ટેસ્ટમાં,B-EVT
બાઇબલ,B-EVT
તેમણે,B-PER
લોકો,B-PER
હું,B-PER
સરકાર,B-ORG
ગીતા,B-PER
કપૂર,I-PER
મલાઈકા,B-PER
અરોડા,I-PER
ટેરેન્સ,B-PER
લુઈસ,I-PER
ભગવાન,B-PER
ઈસુ,B-PER
રોટલી,B-PROD
વિક્કી,B-PER
કૌશલ,I-PER
યામી,B-PER
ગૌતમ,I-PER
મોહિત,B-PER
રૈના,I-PER
પરેશ,B-PER
રાવલ,I-PER
કૃતિ,B-PER
કુલ્હારી,I-PER
અકસ્માત,B-PER
બાજરી,B-LOC
મતદાન,B-EVT
બંને,B-PER
શખ્સો,I-PER
દારૂ,B-PROD
બહુકોષીય,B-PER
પ્રાણી,I-PER
હતી,B-PER
ત્રણ,B-PER
લોકો,I-PER
નાની વિમાન,B-LOC
પ્રકરણથી પૂર્વ પરાજીવ યુગના પ્રથમ સમયનો અંત,B-EVT
સામાન્ય ગરમ સ્થિતિ,B-EVT
मुलायम,B-PER
सिंह,I-PER
यादव,I-PER
अखिलेश,B-PER
यादव,I-PER
मायावती,B-PER
कल्याण,B-PER
सिंह,I-PER
राम,B-PER
प्रकाश,I-PER
गुप्त,I-PER
राजनाथ,B-PER
सिंह,I-PER
श्रीपति,B-PER
मिश्र,I-PER
वीर,B-PER
बहादुर,I-PER
सिंह,I-PER
एनडी,B-PER
तिवारी,I-PER
તેમણે,B-PER
સ્વર્ગ,B-LOC
ધરતી,B-LOC
મોદી,B-PER
ભારતના,B-ORG
સરકાર,I-ORG
પોલીસ,B-ORG
ઇલેક્ટ્રિક,B-ORG
લોકો,I-ORG
શેડ,I-ORG
ભુસાવાલ,B-LOC
રામનાથ,B-PER
કોવિંદ,I-PER
ભારત,B-ORG
ભવન,B-LOC
રાષ્ટ્રપતિ ભવન,B-LOC
સંરક્ષણ પ્રતિષ્ઠાપન,B-EVT
સમારોહ,B-EVT
વીરતા પુરસ્કાર,B-EVT
વિશિષ્ટ સેવા સન્માન,B-EVT
હર્ષવર્ધન,B-PER
થિંકટેન્ક,B-PER
ભારત,B-LOC
બલૂચિસ્તાન,B-LOC
ચીન,B-LOC
તંગદિલી સર્જશે,B-EVT
દિનેશ,B-PER
ગુન્ડુરાવે,I-PER
કોંગ્રેસ,B-ORG
શિલ્પા,B-PER
શેટ્ટી,I-PER
સુનંદા,B-PER
શેટ્ટી,I-PER
સુરેન્દ્ર,B-PER
શેટ્ટી,I-PER
માધવન,B-PER
નાયર,I-PER
રાજીવન,B-PER
અનુજ,B-PER
અગ્રવાલ,I-PER
એન.સી.,B-PER
મારવા,I-PER
ડૉ,B-PER
AAI,B-ORG
રાષ્ટ્રીય,B-ORG
કુદરતી,I-ORG
આપત્તિ,I-ORG
વ્યવસ્થાપન,I-ORG
સત્તામંડળ,I-ORG
INCOIS,B-ORG
પ્રોફેશનલ્સ,B-PER
ભારતીય,B-ORG
સેના,I-ORG
આરોપી,B-PER
પરિવારજનો,B-PER
સંબંધીઓ,B-PER
ભારતીય,B-PER
ભાજપ,B-ORG
પુસ્તક,B-PROD
ફિલ્મ,B-PROD
મહેરબાની,B-PER
રાઘવ,B-PER
રાજિન્દર,B-PER
પાર્ટી,B-ORG
રાજિન્દર નગર,B-LOC
જીત,B-EVT
કબીર,B-PER
ખાન,I-PER
જમ્મુ-કાશ્મીર,B-LOC
શોપિયા જિલ્લા,B-LOC
કિલૂરા વિસ્તાર,B-LOC
હિજબુલના પાંચ આતંકીઓને ઠાર કરી દીધા છે,B-EVT
