Entity,Type
कुटुंब,Organization
शिक्षक,Person
विद्यार्थ्य,Organization
भारत,Location
औषध,Product
राज्य सरकार,Organization
मुंबई हायकोर्ट,Organization
मुंबई,Location
दरवाढीविरोधात,Event
मात्र,Person
चर्चा,Organization
अॅमी,Person
जॉर्ज,Person
विखे पाटील,Person
सुजय विखे पाटील,Person
भाजप,Organization
दीपिका पदुकोण,Person
रणवीर सिंग,Person
मोदी,Person
मोदी सरकार,Organization
बाब,Person
तिने,Person
प्रतिबिंब,Event
लहान मुले,Person
इस्राएल,Person
यहोवा,Person
मोशे,Person
लोक,Person
पेशावर,Location
सरकार,Organization
ओदिशा सरकार,Organization
त्या,Location
अहलुवालिया,Person
दिल्ली,Location
परिषद,Event
बजावले होते,Event
हिंदुस्थानचा संघ,Organization
वेस्ट इंडीज,Location
दौऱ्यावर,Event
प्रत्येक जण,Person
एक,Person
यूट्यूब,Organization
दिवास,Event
व्हिडिओ,Product
यंत्रणा,Organization
स्थानिक,Location
दोघांना,Person
तरीसुद्धा,Person
देवावर,Organization
पुस्तक,Product
त्या,Person
आंदोलन,Event
बंधू नेथन नॉर,Person
जबाबदार,Organization
 अलास्का,Location
यावर कमिशन,Organization
त्यानंतर,Person
भारत,Organization
भारत,Location
प्राचीन,Organization
बायबल,Product
यहोवा,Person
या,Person
पोलीस ठाण्य,Organization
वडवणी,Location
घटने,Event
दिल्ली,Location
पेट्रोल,Product
डिझेल,Product
रोज,Person
रोहित हेंड्रिग्ज,Person
त्या,Person
आम्हाला,Organization
भारत,Location
जग,Location
प्रवासी विमान वाहतुकी,Product
बाजारपेठ,Product
अरुण जेटली,Person
संरक्षण मंत्रालय,Organization
भारताच्या कृषी आणि शेतकरी कल्याण मंत्रालय,Organization
संयुक्त अरब आमिरातीच्या हवामान बदल आणि वातावरण मंत्रालय,Organization
भारत,Location
संपूर्ण घटना,Event
देवेंद्र फडणवीस,Person
तान्हाजी,Person
पोलिस,Person
पोलिस,Organization
,Location
प्रकरण,Event
पारस छाबडाने,Person
आकांक्षा पुरीसो,Person
टीव्ही डेस्क,Organization
बिग बॉस 13,Event
त्याला,Person
भाऊ,Person
पत्नी,Person
मुलगा,Person
मुलगी,Person
इपझं,Location
पाणी,Product
आम्ही,Person
टीव्ही,Organization
रोमकर,Person
राहुल गांधी,Person
मोबाईल,Product
सिनेमात,Location
आम्ही,Person
आंदोलन,Event
नाही,Location
देवेंद्र फडणवीस,Person
भारत,Location
वर्ष,Event
यहोवा,Person
इतर कलाकार,Person
सिनेमा,Organization
मी,Person
अग्निशमन दल,Organization
घटना,Event
कायदेशीर लढाई,Event
आनंद पंडित,Person
येशू,Person
काय,Location
पत्रकार,Person
तू,Person
अब्राहाम,Person
कनानी,Location
हित्ती,Location
अमोरी,Location
परिज्जी,Location
यबूसी,Location
गिर्गा,Location
क्रीडा,Organization
त्यांना,Person
रुग्णवाहिके,Organization
गृहमंत्री,Person
अरुण जी,Person
पक्ष,Organization
सरकार,Organization
देव,Person
मानव,Person
बायबल,Organization
एस. के. जयशंकर,Person
जुगलकिशोर ठाकोर,Person
भाजप,Organization
उत्तर गुजरात,Location
किशोरवयात,Person
मृत्यू,Event
पॅट कमिन्स,Person
धर्मभास्कर विनायक महाराज,Person
मसूरकर,Person
चौकशी,Event
येशुने,Person
तुला,Person
पोलिस स्टेशन,Organization
पंतप्रधान नरेंद्र मोदी,Person
सैतान,Person
त्याला,Person
येशू,Person
मदरशांच्या व्यवस्थापकां,Person
मदरशांच्या,Organization
रूग्णालय,Location
भारत सरकार,Organization
भारत,Location
करीमनगर,Location
भारत,Location
तेलंगणा,Location
जण,Person
दिलमानी मिश्रा,Person
नितीशकुमार,Person
राज्य महिला आयोग,Organization
विहार,Location
बाब,Person
ADR,Organization
समिती,Person
सरकार,Organization
अढिया,Person
त्यानुसार,Person
या बैठक,Organization
शाळा,Organization
राहुल गांधी,Person
शरद पवार,Person
सभा,Event
मुर्टी,Person
मुंबई,Location
गाव,Location
त्या,Person
हिंदू बजरंग दल,Organization
दुर्गा,Event
आयफोन,Organization
आयफोन ११,Product
तू,Person
श्रीकांत,Person
सायना नेहवाल,Person
सिडनी,Location
इंडोनेशिया,Location
ऑस्ट्रेलिया,Location
इंडोनेशिया ओपन सुपर सीरिज,Event
नवज्योत सिंग सिद्धू,Person
पंजाब,Location
राजीनामा,Event
त्याने,Person
असदुद्दीन ओवैसी,Person
एमआयएम,Organization
प्रियंका चोप्रा,Person
सलमान खान,Person
भारत,Location
आप,Person
ट्वΙΤ्टर,Organization
मी,Person
भाज्यां,Product
त्यांच्यावर,Person
रुग्णालय,Organization
मुंबई,Location
त्यानंतर,Person
त्यानेच,Person
साथीदारांची,Person
पण,Person
पोलिस,Organization
वरळी,Location
इथली,Location
हवासुद्धा,Location
तिखट,Product
ग्रामीण पोलिस,Person
पोलिस,Organization
ग्रामीण,Location
तата,Event
टाय,Event
महिला,Person
त्याखाली दोन जण,Person
dब्ल्याने,Event
त्यांनी,Person
म्हणून माणसा,Person
त्यां,Person
उत्तराखंड विधानसभा,Organization
उत्तराखंड,Location
2002 ते 2007,Event
फर्ग्युसन कॉलेज,Organization
पुणे,Location
महाविद्यालय,Location
महाराष्ट्र राज्य माध्यमिक व उच्च माध्यमिक शिक्षण मंडळ,Organization
पुणे,Location
नागपूर,Location
औरंगाबाद,Location
म्हुंबई,Location
कोल्हापूर,Location
अमरावती,Location
नाशिक,Location
लातूर,Location
कोकण,Location
बारावीची परीक्षा,Event
न्यायालय,Person
त्यां,Person
न्यायालय,Organization
अंत्यसंस्कार,Event
निती आयोग,Person
निती आयोग,Organization
भारत,Location
आवाहन,Event
आपल्याला,Location
पाणिनी,Event
अष्टाध्यायी,Product
राज्य,Location
नवज्योत सिंह सिद्धू,Person
पंजाब सरकार,Organization
नवी दिल्ली,Location
अम्ही,Person
स्कॅनिंग टनेलिंग सूक्ष्मदर्शक,Product
रवीश कुमार,Person
विदेश मंत्रालय,Organization
आठवडय़ांमध्ये,Event
आपण,Organization
सादिया,Person
आदिल खान,Person
सिनेमात,Organization
असदुद्दीन ओवेसी,Person
एआयएमआयएम (AIMIM),Organization
त्यानी,Person
осред,Organization
जागतिक,Location
वस्त्रांचा दर्जा,Product
व्हॉट्स,Person
व्हॉट्स,Organization
आता,Event
व्हॉट्स अॅप,Product
त्याच्या,Person
विभागीय पोलिस,Organization
याप्रकरणी,Location
खानापूर,Location
स्थानकात,Location
गुन्हा दाखल,Event
हिमालयीन पर्वतरांग,Location
श्रीनगर,Location
लेह,Location
व्यक्‍ती,Person
निवडून येणारे,Person
सिनेटम,Location
भाज्या,Product
तिनही आरोपीं,Person
गुन्हा,Event
देव,Person
निरीक्षक,Person
Jesus,Person
मुलगा,Person
भाऊ,Person
युरोप,Location
युरोपियन ड्रायव्हिंग लायसंस,Product
कarnatakam,Location
कarnatakmadhya,Location
भारतीय रेल्वे,Organization
अत्यावश्यक वस्तूं,Product
शरद पवार,Person
माझे पती,Person
हांचा,Person
एमास,Organization
बाप्तिस्मा,Event
अध्‍यक्ष,Person
संस्था,Organization
एएसआरबी,Location
स्थापना,Event
akxsik,Person
eksik बङ्क,Organization
बकार्ड,Product
लासजान,Person
गगरीबाल,Person
पंथचौक,Location
नौगम,Location
राजबाग,Location
जवाहर नगर,Location
धारा,Location
बाटमालू,Location
शाल्टेंग,Location
शेंगदाणे,Person
माझे,Person
ते,Person
पंतप्रधान,Person
भारताचे,Organization
भारत,Location
नविन,Organization
समोर,Location
व्यक्ती,Person
या तंत्रज्ञान,Organization
शेअर बाजार,Organization
रांगोळी,Organization
रांगोळी स्पर्धा,Event
आईक्रीम,Product
निर्माला सितारामण,Person
अर्थसंकल्प,Event
मराठवाड,Location
दुष्काळ,Event
त्यांना,Person
रुग्णालय,Organization
मी,Person
पळसखेड,Location
भारत,Location
जपान,Location
पुण्याच्या कोथरूड,Location
ही घटना,Event
टॉम,Person
मेरी,Person
विद्यार्थ्य,Person
त्याने,Person
युरोप,Location
अडचण,Event
वरती सरकवा,Organization
राज्यात,Person
काँग्रेस पक्षाला,Organization
राज्यात,Location
त्‍यां,Person
क्रीडा विश्‍व,Location
जाणण्यायोग्य,Person
यहोवा,Organization
कोकीलाबेन,Person
अंबानी रुग्णालय,Organization
त्याला,Location
जयश्री बोरगी,Person
स्मिता माने,Person
पोलीस,Organization
या एकता दौडी,Event
निवडलेले बॅकएन्ड,Organization
प्रेषित,Person
यावर्षीच्या स्पर्धेत,Event
त्यामुळे,Location
नवाज शरीफ,Person
आम्ही,Person
पोलिस,Person
पोलिस,Organization
नंतर,Person
राजив,Person
संजय,Person
त्याच,Person
विद्यार्थ्यांना,Person
जवळपास,Location
नागरिक,Person
परिसर,Location
अ‍ॅब्सोल्यूट,Person
देव,Person
पोलисांनी,Person
महिला,Person
पोलिस,Organization
महिलेच्या घरात,Location
चौकशीसाठी,Event
याचा,Person
धर्मसुधारक,Person
सर्व,Organization
cctv,Product
यापैकी काहीजण,Person
येथे,Location
शेतकऱ्य,Person
संगमनेर,Location
ात्महत्या,Event
हा,Person
भारत,Location
चीन,Location
मोबाईल फोन,Product
इलेक्ट्रीकल्स वस्तू,Product
प्लास्टिक,Product
मशनरी,Product
वस्तू,Product
कच्चा माल,Product
कॉटन,Product
खनिज ईंधन,Product
त्यां,Person
पोलिस,Organization
धाव,Event
आप,Person
सारा,Person
अमृता सिंह,Person
इब्राहिम,Person
गोवा,Location
"मुकेश अंबानी, लक्ष्मी मित्तल",Person
भारत,Location
त्यांना,Person
परीक्षेत,Event
बौद्ध,Person
कारण,Location
कालखंड,Location
विस्तार,Event
पोलिस,Person
पोलिसांचे स्थानिक गुन्हे शाखेच्या,Organization
घटनास्थळ,Location
घटन,Event
पाहा,Person
बातमी,Organization
व्हीडीओ,Event
सेन्सेक्स,Organization
साप्ताहिक घट नोंदवली,Event
तुम्ही,Person
मी,Person
त्यां,Person
पोलिस,Organization
अमित शहा,Person
खटला,Event
ओमर अब्दुल्ला,Person
मेहबुबा मुफ्ती,Person
जम्मू काश्मिर,Location
नायक कुमारी,Person
ओडिसाच्या गंजम जिल्ह्यातील कडापाडा,Location
त्यां,Person
घर,Location
सौर ऊर्जा,Product
यहोव,Person
एका वरिष्ठ महिला पोलीस अधिकाऱ्या,Person
पोलीस दल,Organization
स्कॉटलंड यार्ड,Organization
लंडन,Location
ब्रिटन,Location
स्कॉटलंड,Location
जण,Person
अपघातात,Location
अपघात,Event
पीडित तरुणीन,Person
सफदरजंग रुग्णालय,Organization
दिल्ली,Location
मीठ,Person
मिरेपूड,Organization
चवीप्रमाणे,Product
इशांत शर्मा,Person
रवींद्र जाडेजा,Person
 क्रिस्ती,Person
पेत्रा,Person
जवान,Person
श्रीनगर,Location
दहशतवादी हल्ला,Event
अर्जुन तेंडुलकर,Person
मुंबई,Location
पदार्पण,Event
क्रिश,Person
भारत,Location
चीन,Location
प्रतिसाद वेळ,Event
ते,Product
सतीश सोनार,Person
श्री. अजय संभूस,Person
यहोवा,Person
बँक ऑफ बडोदा,Organization
एसबीआय,Organization
बडोदा,Location
राममंदिर,Person
नरेंद्र मोदी,Person
सुप्रीम कोर्ट,Organization
तामिळनाडू,Location
सानिया मिझा,Person
शोएब मलिक,Person
भारत,Location
पाकिस्तान,Location
이크ाल,Person
अनुकरणीय,Person
कौटुंबिक,Organization
टोयोटोमी हिडेयोशी,Person
टोकुगावा,Person
पूर्वोत्तर आठ प्रांत,Location
इडो किल्ल्या,Location
प्रत्यक्षदर्शीं,Person
अजगर,Product
चिरलेली लसूण,Product
गरम मिरपूड,Product
पाकिस्तान,Location
फिलिपाईन्स,Location
परमेश्वरा,Person
मुख्यमंत्र,Person
पेट्रोल,Product
डिझेल,Product
अंडा,Product
बलक - 1 चमचे,Product
मी,Person
पश्चिम बंगाल,Location
लढाया,Event
पंतप्रधान नरेंद्र मोदी,Person
तुम्हाला,Person
फटाक्याच्या,Organization
माळा,Location
पेटल्य,Event
त्याच,Person
मृत्यू,Event
वन विभाग,Organization
दिसल्याची माहिती,Event
प्रेषित पौलाने,Person
पुनरुत्थान,Event
ते,Person
राष्ट्र,Location
घडतय,Event
सोनिया,Person
जानवी,Person
मानवी,Person
राम भवन,Organization
Spice Jet,Organization
Go Air,Organization
Indigo,Organization
दूरदृष्टी,Person
बंगबंधू,Person
बांगलादेश,Location
त्यांची,Person
रायफल,Product
मीही,Person
बातमी,Event
पोलिस,Organization
काँग्रेस,Organization
राजस्थान,Location
सत्ता स्थापन,Event
आपले,Location
हुसैन जैदी,Person
मुबई,Location
ममता,Person
रजीब बॅनर्जी,Person
ममता कॅबिनेट,Organization
कर्मचाऱ्यां,Person
कारवाई,Event
प्लॅस्टिक,Product
Priyanka Gandhi,Priyanka Gandhi
Priyanka Gandhi,Person
मनोर,Person
मुंबई,Location
अहमदाबाद,Location
हालोली,Location
भीषण अपघात,Event
कंटेनर दुचाकी,Product
सरकार,Organization
भारत,Location
तनushree दत्ता,Person
नाना पाटेकर,Person
तुझे,Person
कंपनी,Organization
सौरव गांगुली,Person
टीम इंडिया,Organization
कोलकाता,Location
शासनाने,Person
विशेष सरकारी वकील,Person
देश,Location
लईश,Location
येथील,Location
सादोन,Location
राज्यात,Location
कार्यक्रम,Event
मोदी,Person
बोमन इराणी,Person
दर्शन कुमार,Person
महिला,Person
जिल्हा रुग्णालय,Organization
यामध्ये,Location
बुमराह,Person
पुनम यादव,Person
प्रतिनिधीं,Person
काँग्रेस,Organization
दिल्ली,Location
चर्चा,Event
हिंदुस्थानी संघाने,Organization
एक जण,Person
यामध्ये,Location
पोलिस,Organization
देवेंद्र फडणवीस,Person
अमृता फडणवीस,Person
सण,Event
भाजप,Organization
आयपीएल,Organization
अंतिम फेरी,Event
व्यंकय्या नायडू,Person
गोपाळकृष्ण,Person
त्यां,Person
बीमोड,Event
एनपीसीआय,Organization
नॅशनल पेमेंटस कॉर्पोरेशन ऑफ इंडिया,Organization
महाराष्ट्र,Location
आंध्र प्रदेश,Location
तामिळनाडू,Location
उत्तर प्रदेश,Location
कर्नाटक,Location
इंडिया,Location
म्यानमार,Location
लष्करी रुग्णालय,Organization
जखमींवर,Location
डॉक्टर तरुणीन,Person
एमडी,Person
आत्महत्या,Event
देश,Location
तुम्ही,Person
सरकार,Person
निर्णय,Event
मुंबई,Location
बलात्काराच्या अमानुष事件,Event
ROPटे संरक्षणाशी संबंधित कंपन्यां,Organization
तांदळात,Location
2017/983,Event
ट्रायसायक्लोझोल,Product
भारत,Location
सर्वोच्च न्यायालयाही,Person
न्यायालयाही,Organization
मुनीर खान,Person
पोलिस,Organization
दिली,Location
देश,Location
लॉकडाऊन,Event
बाबा,Person
किशोर शिंदे,Person
नेते बाबू वागस्कर,Person
आमदार सिद्धार्थ शिरोळे,Person
विक्रम गोखले,Person
जगदीश मुळीक,Person
हेमंत रासने,Person
धीरज घाटे,Person
अंकुश काकडे,Person
भाजप,Organization
शेख मोहम्मद बिन झाएद अल नाहयान,Person
संयुक्त अरब अमिरातीचा,Organization
अबुधाबी,Location
गणेशोत्सव,Event
दिवाळी,Event
नाताळ,Event
ईद,Event
जपानमधील कंपन्या,Organization
जपान,Location
राष्ट्रीय पथदर्शी कार्यक्रम,Event
मनसे,Organization
राष्ट्रवादी कॉंग्रेस,Organization
विधानसभा निवडणुकांत,Event
त्यां,Person
त्यांचे,Person
वाहने,Product
علی عباس جعفری,Person
Salman Khan,Person
Sultan,Product
टायगर जिंदा है,Product
पंतप्रधान,Person
आयआयटी,Organization
आयआयएसईआर,Organization
भुवनेश्वर,Location
नवी दिल्ली,Location
उद्‌घाटन,Event
त्याच,Person
यहोवा,Organization
त्यां,Person
शिवसेना,Person
संजय राऊत,Person
शिवसेना,Organization
रॉनी स्क्रू,Person
मोहन भागवत,Person
राष्ट्रीय स्वयंसेवक संघ,Organization
कार्यक्रम,Event
मुरुगांथम,Person
अरुणाचलम,Person
तामिळमधल्या,Location
दास,Person
VCDs,Product
DVDs,Product
कोची,Location
1568,Event
हस्तलिखित,Product
सायनागॉगला,Product
यहोवा,Organization
अधिवेशन,Event
राज्य गीते,Product
व्हॉट्सअॅप,Organization
व्हॉट्सअॅप,Product
केंद्र सरकार,Organization
पॅन-आधार कार्ड,Product
मेहुल चोक्सी,Person
नीरव मोदी,Person
पंजाब नॅशनल बँक,Organization
घोटाळ,Event
वरुण गोविंदा,Person
सारा अली खान,Person
त्यालाच,Person
म्हंटले,Person
म्हणाली,Person
तो,Person
लष्करी जवान,Person
लष्कर,Organization
गोळीबार,Event
ते,Person
संस्थेचे,Organization
प्रकरणी कल्याण पोलीस स्टेशन,Organization
प्रकरणी कल्याण,Location
सांजी राम,Person
परवेश कुमार,Person
दीपक खजुरिया,Person
चवदार मांस,Product
मास्क,Product
सॅनिटायझर,Product
केजरीवाल,Person
शपथविधी,Event
देश,Location
तुम्ही,Person
उमा भारती,Person
हरदीप सिंह पुरी,Person
एस. एस. अहलुवालिया,Person
रमेश चंदप्पा जिगाजीनागी,Person
शहर,Location
भारत,Location
आर्थिक मंदी,Event
प्रकरण मंत्री,Person
अनेकजण,Person
जय भगवान गोयल,Person
शिवाजी,Person
नरेंद्र मोदी,Person
भाजप,Organization
มुंबई,Location
आज के शिवाजी- नरेंद्र मोदी,Product
सरकार,Person
त्यांच्या,Person
काम,Organization
तर,Person
वसिम,Person
अजून,Person
मोजत,Product
शाळा,Location
महाविद्यालये,Location
बाजारपेठा,Location
हरिभाऊ बागडे,Person
औरंगाबाद,Location
राजीनामा,Event
भारत,Location
सचिन सावंत,Person
काँग्रेस,Organization
त्यां,Person
१९७९,Event
१९९८,Event
७५,Person
संघटना,Organization
घरी,Location
स्थलांतरीत,Event
त्याने,Person
बारामतीतील रुग्णालयात,Organization
बारामती,Location
कॅमेरात,Product
हैदराबाद,Location
दिल्ली,Location
डॉ. कलबुर्गी,Person
गौरी लंकेश,Person
पानसरे,Event
हत्या प्रकरण,Event
त्या,Person
निवडणूक,Event
मोदी,Person
शरद पवार,Person
अजित पवार,Person
दादाजी भुसे,Person
सुनील केदार,Person
विश्‍वजीत कदम,Person
सुप्रिया सुळे,Person
रोहित पवार,Person
धीरज देशमुख,Person
डॅन अलुफ,Person
आमीर खान,Person
निर्मला पानसरे,Person
नीता बारवकर,Person
पौर्णिमा तावरे,Person
रajेंद्र पवार,Person
डॉ. सुहास जोशी,Person
ग्रीकल्चर डेव्हलपमेंट ट्रस्ट,Organization
जिल्हा परिषद,Organization
पंचायत समिती,Organization
बारामती,Location
यहोशाफाट,Person
मायावती,Person
बहुजन समाज पक्ष,Organization
लखनौ,Location
निवडणूक,Event
विश्वनाथ महाडेश्वर,Person
हेमांगी वरळीकर,Person
शिवसेना,Organization
मुंबई,Location
उत्तरखंड,Location
रुद्रप्रयाग,Location
भूकंप,Event
मुंबई सरकार,Organization
सोलापूर,Location
मुंबई,Location
वृत्तांत,Event
भारत,Organization
मुंबई,Location
दिल्ली,Location
राजपथ,Location
गेटवे ऑफ इंडिया,Location
इंडिया गेट,Location
धारातीर्थी,Location
पहिल्या महायुद्ध,Event
लिलाव,Event
कांदा,Product
शेतकर्‍य,Person
बी. बी. पाटील,Person
आय,Organization
मतदान,Event
इमारत,Location
आग,Event
खेळ,Event
गорі,Location
मेजर ध्यानचंद,Person
राष्ट्रीय क्रीडा दिन,Event
नोएडा,Location
दिल्ली,Location
गाझीपूर,Location
चर्चा,Event
दिवाळी,Event
विजयसिंह मोहिते-पाटील,Person
लोकसभा,Organization
माढ,Location
स्थानिक युवक,Person
सुरक्षा दल,Organization
निमलष्करी दल,Organization
भरती,Location
मेळावे,Event
आपल्या क्षेत्रात,Location
तो,Person
उत्पादने,Product
राज्य,Location
Electrode,Product
जर,Person
योजनांच्या,Event
केन स्कॉट,Person
शेतकऱ्यां,Person
बँका,Organization
1 मार्च 2020,Event
31 ऑगस्ट 2020,Event
भीषण,Person
अपघात,Event
मुंबई,Location
वर्सोवा चौपाटी,Location
स्वच्छता मोहीम,Event
भारत,Location
नवीकरणीय ऊर्जा क्षमता,Product
धार्मिक कार्यक्रमांचे,Event
भाजप,Organization
मास्टर,Person
पंतप्रधान नरेंद्र मोदी,Person
इमरान खान,Person
पाकिस्तान,Location
कारला,Person
वेवर,Organization
मुंबई,Location
पुणे,Location
भीषण अपघात,Event
एक्स्प्रेस,Product
म्हणाले,Organization
तुमचा,Person
बचत,Organization
आपण,Person
 आम्ही,Person
निवडणुका,Event
त्याच,Person
मयत,Person
तरुण,Person
पोलीस,Organization
पोलिस,Organization
भानावर,Person
ग्राहक,Organization
अनुदान,Product
आपण,Organization
राज ठाकरे,Person
ऍटोनiyो ग्युटेरेस,Person
संयुक्त राष्ट्र,Organization
मग तरीही लोक,Person
दहशतवाद्यां,Organization
पुलवामा,Location
आत्मघातकी हल्ला,Event
संपत,Product
भारत,Organization
लढाई,Event
भारत,Location
इंडोनेशिया,Location
पहिल्या सामन्यात,Event
डॉ. भारत भोसले,Person
महाविद्यालय,Organization
साय मॉक खाम,Person
पंतप्रधान नरेंद्र मोदी,Person
म्यानमार,Location
नवी दिल्ली,Location
त्याचे,Person
ईस्ट इंडिया कंपनी,Organization
मोहंमद बा अब्बा,Person
फळे,Product
भाज्या,Product
सिनेमा,Organization
पंतप्रधान नरेंद्र मोदी,Person
निवडणुका,Event
परमेश्वर मोशेला,Person
केक,Product
कोणत्या,Person
बॅंकेत,Organization
संस्था,Organization
१९९२ साली,Event
काहींसाठी,Person
एका,Person
बागेत,Location
संचालक,Person
मंडळ,Organization
ममता बॅनर्जी,Person
याबाबत,Person
गाव,Location
कोर्टाने,Person
त्याने,Person
येशू,Person
बातमी,Event
पोलिस,Person
सहकारनगर पोलिस,Organization
घटनास्थळ,Location
सहकारनगर,Location
धाव,Event
बोर्ड परीक्षा,Event
खेडा,Location
नारळ,Product
कुमारस्वामी,Person
कोसळले,Event
उद्धव ठाकरे,Person
साई जन्मभूमी,Organization
पाथरी,Location
मुद्दा,Location
निदर्शकांना,Person
पोलिस,Organization
कारवाई,Event
त्यामुळे,Location
आल्या,Event
शरद पवार,Person
राष्ट्रवादी काँग्रेस,Organization
लखनऊ,Location
अहमदाबाद,Location
जयपूर,Location
तिरुवनंतपूरम,Location
गुवाहाटी,Location
पोलिसा,Organization
नदी,Location
नाले,Location
विहिरी,Location
त्यावर,Person
इस्राएली,Organization
देश,Location
पीडित,Person
महाराष्ट्र,Location
कर्नाटक,Location
सांगली,Location
बालगाव,Location
दिवाळी,Event
विकासक,Person
डायरेक्ट रिलेशनशिप ओनरशीप हाऊसिंग,Organization
त्यांचे चाहते,Person
श्रद्धांजली,Event
नasel,Person
शाळा,Organization
आयोग,Organization
प्रिलिम परीक्षा,Event
समितीने,Person
समिती,Organization
त्यामुळे,Location
उलटसुलट प्रश्न,Event
संयोगभूमी,Location
विरोधकांनी,Person
सरकार,Organization
घोषणा,Event
या,Person
पुरुष,Person
यहोवा,Organization
पोलिस,Organization
दुलीप करंडक,Organization
भारत,Location
क्रिकेट स्पर्धा,Event
ती,Person
यहोवा,Person
निषेध मोर्चे,Organization
आंदोलने सुरू,Event
यहोवा,Person
इस्राएल,Person
यहोवा,Organization
इस्राएल,Organization
संधी,Event
महामार्ग,Location
त्यांना,Person
रुग्णालय,Organization
यावेळी,Location
मी,Person
रोहित शर्मा,Person
गारपीट,Product
विशेष विमा कवच,Product
खरे,Person
असल्यास,Organization
पार्श्वभूमी,Location
